"","Hummingbird","Iplant_Double","Time","Bird","Plant","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"3653","Buff-tailed Coronet","Tillandsia complanata","418",20,110,0,2015-07-14,"1900_2100",7,"2015",0.929,2405.41666666667,1716.75,0,1,TRUE,218.875,FALSE,3,44
"3654","Buff-tailed Coronet","Tillandsia complanata","968",20,110,0,2015-09-08,"2100_2300",9,"2015",0.929,3490.66666666667,3222.83333333333,0,1,TRUE,218.875,FALSE,3,44
"3655","Buff-tailed Coronet","Tillandsia complanata","769",20,110,0,2013-09-05,"1900_2100",9,"2013",0.929,14378,13559.3333333333,0,1,TRUE,218.875,FALSE,3,44
"3656","Buff-tailed Coronet","Tillandsia complanata","1299",20,110,0,2013-10-23,"2300_2500",10,"2013",0.929,2010.84722222222,1832.09722222222,0,1,TRUE,218.875,FALSE,3,44
"3657","Buff-tailed Coronet","Tillandsia complanata","1300",20,110,0,2014-10-23,"2300_2500",10,"2014",0.929,3105.25,2947.75,0,1,TRUE,218.875,FALSE,3,44
"3658","Buff-tailed Coronet","Tillandsia complanata","964",20,110,0,2015-08-12,"1900_2100",8,"2015",0.929,1892.83333333333,1242.41666666667,0,1,FALSE,218.875,FALSE,3,44
"3659","Collared Inca","Alloplectus tetragonoides","778",21,6,0,2014-04-22,"1900_2100",4,"2014",0.546,718,302.75,0,1,FALSE,83.25,FALSE,4,1
"3660","Collared Inca","Alloplectus tetragonoides","627",21,6,0,2014-04-22,"1900_2100",4,"2014",0.546,718,302.75,0,1,FALSE,83.25,FALSE,4,1
"3661","Collared Inca","Alloplectus tetragonoides","628",21,6,0,2015-04-28,"1900_2100",4,"2015",0.546,999.666666666667,261.5,0,1,FALSE,83.25,FALSE,4,1
"3662","Collared Inca","Alloplectus tetragonoides","779",21,6,0,2015-04-29,"1900_2100",4,"2015",0.546,1019.25,310.5,0,1,FALSE,83.25,FALSE,4,1
"3663","Collared Inca","Besleria solanoides","216",21,14,0,2015-10-20,"1700_1900",10,"2015",1.618,8722,115.333333333333,0,1,FALSE,83.25,FALSE,4,2
"3664","Collared Inca","Besleria solanoides","205",21,14,0,2014-11-05,"1700_1900",11,"2014",1.618,6969.75,119.333333333333,0,1,FALSE,83.25,FALSE,4,2
"3665","Collared Inca","Besleria solanoides","226",21,14,0,2014-06-05,"1900_2100",6,"2014",1.618,1389.8,736.2,0,1,TRUE,83.25,FALSE,4,2
"3666","Collared Inca","Besleria solanoides","219",21,14,0,2013-09-12,"1900_2100",9,"2013",1.618,14247.0805555556,154.25,0,1,FALSE,83.25,FALSE,4,2
"3667","Collared Inca","Besleria solanoides","1009",21,14,0,2015-09-08,"2100_2300",9,"2015",1.618,3490.66666666667,350.916666666667,0,1,TRUE,83.25,FALSE,4,2
"3668","Collared Inca","Besleria solanoides","183",21,14,0,2014-10-14,"1500_1700",10,"2014",1.618,4092.25,35.0833333333333,0,1,FALSE,83.25,FALSE,4,2
"3669","Collared Inca","Besleria solanoides","630",21,14,0,2014-09-24,"1500_1700",9,"2014",1.618,2904.66666666667,25.75,0,1,FALSE,83.25,FALSE,4,2
"3670","Collared Inca","Besleria solanoides","187",21,14,0,2015-10-21,"1500_1700",10,"2015",1.618,4023.66666666667,56.3333333333333,0,1,FALSE,83.25,FALSE,4,2
"3671","Collared Inca","Besleria solanoides","227",21,14,0,2014-09-13,"1900_2100",9,"2014",1.618,6513.66666666667,168.666666666667,0,1,FALSE,83.25,FALSE,4,2
"3672","Collared Inca","Besleria solanoides","800",21,14,0,2013-10-23,"2100_2300",10,"2013",1.618,5950.18055555556,430.908333333333,0,1,TRUE,83.25,FALSE,4,2
"3673","Collared Inca","Besleria solanoides","234",21,14,0,2015-09-23,"1900_2100",9,"2015",1.618,7811.25,301,0,1,FALSE,83.25,FALSE,4,2
"3674","Collared Inca","Besleria solanoides","201",21,14,0,2014-09-13,"1700_1900",9,"2014",1.618,4715,47.3333333333333,0,1,FALSE,83.25,FALSE,4,2
